2/3/2021 4:30:28 PM   Width, Thick, Diam. Units Code, then 20 Cal Factor Table
6.3500, 2.2860, 10.0000, 0,
315746.2813, 743.7709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Load, Disp, Stress, Time, Temp, Axial, Transverse, Chans 1-20
  2.4406, 0.07485,  0.168, 0.00018,  0.00, 0.00363, 0.00000,  -2.440609,  -0.003627, 
  7.3284, 0.33783,  0.505, 0.00033,  0.00, 0.01735, 0.00000,  -7.328449,  -0.017347, 
 18.4801, 0.38466,  1.273, 0.00035,  0.00, 0.04190, 0.00000, -18.480139,  -0.041902, 
 30.2000, 0.44031,  2.080, 0.00038,  0.00, 0.07429, 0.00000, -30.199982,  -0.074286, 
 44.3771, 0.49151,  3.057, 0.00040,  0.00, 0.11186, 0.00000, -44.377090,  -0.111859, 
 64.8328, 0.54326,  4.466, 0.00042,  0.00, 0.16170, 0.00000, -64.832764,  -0.161704, 
 84.2101, 0.59597,  5.801, 0.00044,  0.00, 0.20789, 0.00000, -84.210060,  -0.207891, 
103.4555, 0.65066,  7.127, 0.00046,  0.00, 0.25344, 0.00000, -103.455513,  -0.253442, 
124.7941, 0.71329,  8.597, 0.00049,  0.00, 0.30036, 0.00000, -124.794121,  -0.300363, 
142.8546, 0.76965,  9.841, 0.00051,  0.00, 0.34177, 0.00000, -142.854568,  -0.341766, 
160.2395, 0.82688, 11.039, 0.00053,  0.00, 0.38380, 0.00000, -160.239487,  -0.383804, 
179.4819, 0.88355, 12.364, 0.00055,  0.00, 0.42763, 0.00000, -179.481888,  -0.427627, 
198.3488, 0.94706, 13.664, 0.00057,  0.00, 0.47136, 0.00000, -198.348816,  -0.471358, 
216.9622, 1.00587, 14.946, 0.00059,  0.00, 0.51434, 0.00000, -216.962189,  -0.514344, 
234.0332, 1.06477, 16.122, 0.00061,  0.00, 0.55791, 0.00000, -234.033157,  -0.557912, 
252.8777, 1.12494, 17.420, 0.00064,  0.00, 0.60318, 0.00000, -252.877686,  -0.603184, 
271.8521, 1.18408, 18.728, 0.00066,  0.00, 0.64888, 0.00000, -271.852081,  -0.648876, 
292.5123, 1.25163, 20.151, 0.00068,  0.00, 0.69775, 0.00000, -292.512329,  -0.697750, 
309.2353, 1.31211, 21.303, 0.00070,  0.00, 0.74128, 0.00000, -309.235291,  -0.741279, 
325.7621, 1.37252, 22.441, 0.00072,  0.00, 0.78495, 0.00000, -325.762085,  -0.784953, 
343.7649, 1.43388, 23.682, 0.00074,  0.00, 0.82989, 0.00000, -343.764923,  -0.829895, 
362.8365, 1.49436, 24.995, 0.00076,  0.00, 0.87496, 0.00000, -362.836548,  -0.874961, 
382.3333, 1.56303, 26.339, 0.00079,  0.00, 0.92548, 0.00000, -382.333344,  -0.925476, 
399.4776, 1.62454, 27.520, 0.00081,  0.00, 0.96695, 0.00000, -399.477570,  -0.966948, 
415.6203, 1.68543, 28.632, 0.00083,  0.00, 1.01005, 0.00000, -415.620300,  -1.010053, 
435.4552, 1.75314, 29.998, 0.00085,  0.00, 1.05910, 0.00000, -435.455231,  -1.059104, 
455.0827, 1.81449, 31.350, 0.00087,  0.00, 1.11043, 0.00000, -455.082703,  -1.110428, 
472.0475, 1.87585, 32.519, 0.00090,  0.00, 1.15869, 0.00000, -472.047516,  -1.158688, 
488.8233, 1.93793, 33.675, 0.00092,  0.00, 1.20750, 0.00000, -488.823334,  -1.207498, 
505.1526, 2.00000, 34.799, 0.00094,  0.00, 1.25522, 0.00000, -505.152649,  -1.255225, 
523.1010, 2.07065, 36.036, 0.00096,  0.00, 1.30951, 0.00000, -523.101013,  -1.309511, 
539.8710, 2.13232, 37.191, 0.00098,  0.00, 1.35797, 0.00000, -539.870972,  -1.357965, 
555.6567, 2.19416, 38.279, 0.00100,  0.00, 1.40829, 0.00000, -555.656677,  -1.408287, 
572.2700, 2.25663, 39.423, 0.00103,  0.00, 1.45753, 0.00000, -572.270020,  -1.457525, 
588.9778, 2.31902, 40.574, 0.00105,  0.00, 1.50812, 0.00000, -588.977783,  -1.508122, 
607.7742, 2.39006, 41.869, 0.00107,  0.00, 1.56663, 0.00000, -607.774231,  -1.566635, 
623.8535, 2.45190, 42.977, 0.00109,  0.00, 1.61871, 0.00000, -623.853516,  -1.618712, 
638.1508, 2.51397, 43.962, 0.00111,  0.00, 1.66984, 0.00000, -638.150818,  -1.669837, 
655.2687, 2.58239, 45.141, 0.00114,  0.00, 1.72663, 0.00000, -655.268677,  -1.726633, 
667.3707, 2.64518, 45.975, 0.00116,  0.00, 1.77431, 0.00000, -667.370667,  -1.774314, 
555.3502, 2.70924, 38.258, 0.00118,  0.00, 1.73970, 0.00000, -555.350159,  -1.739695, 
 55.8112, 2.86125,  2.045, 0.00122,  0.00, 1.22325, 0.00000,  55.811195,  -1.236219, 
