2/3/2021 4:36:55 PM   Width, Thick, Diam. Units Code, then 20 Cal Factor Table
6.3500, 2.2860, 10.0000, 0,
315746.2813, 743.7709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Load, Disp, Stress, Time, Temp, Axial, Transverse, Chans 1-20
  4.1196, 0.05009,  0.284, 0.00016,  0.00, 0.00643, 0.00000,  -4.119565,  -0.006431, 
  7.2866, 0.09922,  0.502, 0.00020,  0.00, 0.00760, 0.00000,  -7.286617,  -0.007605, 
 12.5462, 0.16161,  0.864, 0.00024,  0.00, 0.00988, 0.00000, -12.546159,  -0.009882, 
 15.1073, 0.20281,  1.041, 0.00027,  0.00, 0.01318, 0.00000, -15.107344,  -0.013184, 
 19.0919, 0.28560,  1.315, 0.00031,  0.00, 0.01834, 0.00000, -19.091902,  -0.018336, 
 21.5273, 0.32942,  1.483, 0.00033,  0.00, 0.02451, 0.00000, -21.527290,  -0.024507, 
 26.7227, 0.37530,  1.841, 0.00035,  0.00, 0.03894, 0.00000, -26.722696,  -0.038942, 
 32.4632, 0.47730,  2.236, 0.00039,  0.00, 0.06447, 0.00000, -32.463192,  -0.064466, 
 46.8129, 0.53564,  3.225, 0.00042,  0.00, 0.10219, 0.00000, -46.812893,  -0.102190, 
 65.1761, 0.58930,  4.490, 0.00044,  0.00, 0.14458, 0.00000, -65.176125,  -0.144577, 
 83.4335, 0.64328,  5.748, 0.00046,  0.00, 0.18837, 0.00000, -83.433472,  -0.188368, 
 97.5767, 0.69789,  6.722, 0.00048,  0.00, 0.22811, 0.00000, -97.576698,  -0.228108, 
110.5459, 0.75433,  7.615, 0.00050,  0.00, 0.26016, 0.00000, -110.545891,  -0.260161, 
126.1321, 0.81854,  8.689, 0.00053,  0.00, 0.29703, 0.00000, -126.132133,  -0.297032, 
139.0026, 0.87625,  9.576, 0.00055,  0.00, 0.32762, 0.00000, -139.002609,  -0.327616, 
152.6019, 0.93483, 10.513, 0.00057,  0.00, 0.35964, 0.00000, -152.601868,  -0.359640, 
164.9731, 0.99254, 11.365, 0.00059,  0.00, 0.39201, 0.00000, -164.973145,  -0.392007, 
178.4384, 1.05167, 12.292, 0.00061,  0.00, 0.42420, 0.00000, -178.438370,  -0.424197, 
193.8036, 1.11915, 13.351, 0.00063,  0.00, 0.46183, 0.00000, -193.803619,  -0.461831, 
208.2422, 1.17876, 14.346, 0.00065,  0.00, 0.49507, 0.00000, -208.242157,  -0.495065, 
219.4403, 1.23551, 15.117, 0.00067,  0.00, 0.52480, 0.00000, -219.440277,  -0.524803, 
234.6007, 1.30314, 16.161, 0.00070,  0.00, 0.56370, 0.00000, -234.600708,  -0.563696, 
247.8935, 1.36371, 17.077, 0.00072,  0.00, 0.59691, 0.00000, -247.893478,  -0.596910, 
261.1695, 1.42491, 17.992, 0.00074,  0.00, 0.63023, 0.00000, -261.169495,  -0.630225, 
272.8641, 1.48563, 18.797, 0.00076,  0.00, 0.66671, 0.00000, -272.864136,  -0.666711, 
286.8712, 1.54715, 19.762, 0.00078,  0.00, 0.70208, 0.00000, -286.871246,  -0.702083, 
302.7415, 1.61613, 20.856, 0.00081,  0.00, 0.74362, 0.00000, -302.741547,  -0.743620, 
318.3589, 1.67765, 21.931, 0.00083,  0.00, 0.77915, 0.00000, -318.358948,  -0.779151, 
333.5982, 1.73980, 22.981, 0.00085,  0.00, 0.81719, 0.00000, -333.598236,  -0.817186, 
348.6311, 1.80132, 24.017, 0.00087,  0.00, 0.85437, 0.00000, -348.631104,  -0.854370, 
364.0758, 1.86379, 25.081, 0.00089,  0.00, 0.89427, 0.00000, -364.075775,  -0.894274, 
382.9648, 1.93348, 26.382, 0.00091,  0.00, 0.94211, 0.00000, -382.964752,  -0.942114, 
398.7645, 1.99540, 27.470, 0.00094,  0.00, 0.98484, 0.00000, -398.764465,  -0.984845, 
414.7305, 2.05485, 28.570, 0.00096,  0.00, 1.02414, 0.00000, -414.730530,  -1.024144, 
432.3112, 2.12510, 29.781, 0.00098,  0.00, 1.07561, 0.00000, -432.311188,  -1.075606, 
448.8007, 2.18765, 30.917, 0.00100,  0.00, 1.12083, 0.00000, -448.800720,  -1.120828, 
465.3881, 2.24980, 32.060, 0.00102,  0.00, 1.16888, 0.00000, -465.388123,  -1.168879, 
480.5697, 2.31180, 33.106, 0.00104,  0.00, 1.21395, 0.00000, -480.569672,  -1.213949, 
496.1063, 2.37450, 34.176, 0.00106,  0.00, 1.26233, 0.00000, -496.106323,  -1.262334, 
513.2891, 2.44491, 35.360, 0.00109,  0.00, 1.31727, 0.00000, -513.289124,  -1.317274, 
530.3984, 2.50714, 36.539, 0.00111,  0.00, 1.36733, 0.00000, -530.398438,  -1.367332, 
547.1055, 2.56922, 37.690, 0.00113,  0.00, 1.41799, 0.00000, -547.105469,  -1.417994, 
562.6599, 2.63137, 38.761, 0.00115,  0.00, 1.46905, 0.00000, -562.659851,  -1.469049, 
577.7858, 2.69432, 39.803, 0.00117,  0.00, 1.51994, 0.00000, -577.785767,  -1.519945, 
595.6659, 2.76568, 41.035, 0.00120,  0.00, 1.58036, 0.00000, -595.665894,  -1.580360, 
610.5358, 2.82870, 42.059, 0.00122,  0.00, 1.63260, 0.00000, -610.535828,  -1.632605, 
624.6545, 2.88713, 43.032, 0.00124,  0.00, 1.68109, 0.00000, -624.654480,  -1.681092, 
638.3055, 2.95809, 43.972, 0.00126,  0.00, 1.73937, 0.00000, -638.305542,  -1.739368, 
648.9887, 3.02056, 44.708, 0.00128,  0.00, 1.78106, 0.00000, -648.988708,  -1.781065, 
371.7980, 3.08485, 25.613, 0.00130,  0.00, 1.51398, 0.00000, -371.798004,  -1.513984, 
 45.8466, 3.23845,  2.479, 0.00134,  0.00, 1.13322, 0.00000,  45.846626,  -1.089028, 
