2/3/2021 4:33:26 PM   Width, Thick, Diam. Units Code, then 20 Cal Factor Table
6.3500, 2.2860, 10.0000, 0,
315746.2813, 743.7709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Load, Disp, Stress, Time, Temp, Axial, Transverse, Chans 1-20
  2.4699, 0.03326,  0.170, 0.00014,  0.00, 0.00469, 0.00000,  -2.469925,  -0.004695, 
  6.1882, 0.05477,  0.426, 0.00016,  0.00, 0.01188, 0.00000,  -6.188230,  -0.011884, 
  8.9110, 0.07763,  0.614, 0.00018,  0.00, 0.01474, 0.00000,  -8.911040,  -0.014744, 
 12.6718, 0.10391,  0.873, 0.00020,  0.00, 0.01981, 0.00000, -12.671816,  -0.019809, 
 18.9377, 0.13383,  1.305, 0.00022,  0.00, 0.02481, 0.00000, -18.937729,  -0.024808, 
 23.9179, 0.16868,  1.648, 0.00025,  0.00, 0.02566, 0.00000, -23.917915,  -0.025664, 
 33.0070, 0.21202,  2.274, 0.00027,  0.00, 0.03573, 0.00000, -33.006966,  -0.035732, 
 39.5902, 0.25258,  2.727, 0.00029,  0.00, 0.04248, 0.00000, -39.590183,  -0.042476, 
 43.7627, 0.29528,  3.015, 0.00031,  0.00, 0.04398, 0.00000, -43.762707,  -0.043979, 
 46.4046, 0.34037,  3.197, 0.00033,  0.00, 0.04675, 0.00000, -46.404621,  -0.046747, 
 50.6362, 0.44237,  3.488, 0.00038,  0.00, 0.05107, 0.00000, -50.636208,  -0.051071, 
 58.1870, 0.59835,  4.008, 0.00044,  0.00, 0.05932, 0.00000, -58.186966,  -0.059320, 
 64.3355, 0.65995,  4.432, 0.00046,  0.00, 0.07557, 0.00000, -64.335518,  -0.075573, 
 70.1385, 0.71519,  4.832, 0.00049,  0.00, 0.08843, 0.00000, -70.138535,  -0.088427, 
 77.8728, 0.77115,  5.365, 0.00051,  0.00, 0.10409, 0.00000, -77.872787,  -0.104092, 
 86.6299, 0.82807,  5.968, 0.00053,  0.00, 0.12088, 0.00000, -86.629883,  -0.120880, 
 97.1901, 0.88625,  6.695, 0.00055,  0.00, 0.14501, 0.00000, -97.190079,  -0.145011, 
111.7947, 0.95206,  7.701, 0.00057,  0.00, 0.17470, 0.00000, -111.794655,  -0.174703, 
123.6769, 1.01095,  8.520, 0.00059,  0.00, 0.20650, 0.00000, -123.676933,  -0.206498, 
137.0661, 1.06993,  9.442, 0.00062,  0.00, 0.23974, 0.00000, -137.066086,  -0.239738, 
149.2532, 1.12756, 10.282, 0.00064,  0.00, 0.27435, 0.00000, -149.253204,  -0.274354, 
163.0344, 1.19575, 11.231, 0.00066,  0.00, 0.31526, 0.00000, -163.034378,  -0.315256, 
177.0521, 1.25568, 12.197, 0.00068,  0.00, 0.35508, 0.00000, -177.052139,  -0.355082, 
192.2097, 1.31624, 13.241, 0.00070,  0.00, 0.39570, 0.00000, -192.209717,  -0.395695, 
208.1166, 1.37696, 14.337, 0.00072,  0.00, 0.44035, 0.00000, -208.116638,  -0.440348, 
224.4256, 1.43713, 15.460, 0.00074,  0.00, 0.48278, 0.00000, -224.425613,  -0.482783, 
244.5844, 1.50651, 16.849, 0.00077,  0.00, 0.53607, 0.00000, -244.584442,  -0.536071, 
261.3293, 1.56779, 18.003, 0.00079,  0.00, 0.58418, 0.00000, -261.329254,  -0.584180, 
280.4077, 1.62931, 19.317, 0.00081,  0.00, 0.63318, 0.00000, -280.407654,  -0.633181, 
298.1219, 1.69090, 20.537, 0.00083,  0.00, 0.68166, 0.00000, -298.121887,  -0.681663, 
316.2118, 1.75187, 21.784, 0.00085,  0.00, 0.73289, 0.00000, -316.211792,  -0.732885, 
333.2691, 1.82211, 22.959, 0.00088,  0.00, 0.78291, 0.00000, -333.269073,  -0.782907, 
350.1800, 1.88403, 24.124, 0.00090,  0.00, 0.83194, 0.00000, -350.179962,  -0.831938, 
365.3555, 1.94317, 25.169, 0.00092,  0.00, 0.87487, 0.00000, -365.355469,  -0.874866, 
383.1288, 2.01341, 26.393, 0.00094,  0.00, 0.92622, 0.00000, -383.128784,  -0.926216, 
399.4145, 2.07493, 27.515, 0.00096,  0.00, 0.97856, 0.00000, -399.414520,  -0.978558, 
416.8284, 2.13780, 28.715, 0.00098,  0.00, 1.03226, 0.00000, -416.828400,  -1.032257, 
433.4372, 2.19987, 29.859, 0.00100,  0.00, 1.08571, 0.00000, -433.437195,  -1.085714, 
451.0775, 2.26234, 31.074, 0.00103,  0.00, 1.13986, 0.00000, -451.077484,  -1.139858, 
468.7340, 2.33283, 32.291, 0.00105,  0.00, 1.20109, 0.00000, -468.734009,  -1.201089, 
