Torque (Nm),Deflection Angle
0,0
7.01268015977254,0.844616211658098
14.0253603195451,1.74952092757997
21.0380404793176,2.76959793311279
28.0507206390902,4.17945806719563
35.0634007988627,5.38404672096749
42.0760809586352,6.65371336168512
