1635887778.623, 68
1635887779.631, 66
1635887802.681, 68
1635887804.649, 67
1635887808.628, 66
1635887809.654, 67
1635887810.664, 66
1635887813.643, 67
1635887832.626, 68
1635887835.64, 67
1635887838.637, 68
1635887840.658, 67
1635887843.661, 68
1635887844.637, 67
1635887846.621, 68
1635887892.656, 69
1635887893.635, 68
1635887898.639, 69
1635887899.639, 68
1635887908.671, 69
1635887909.635, 68
1635887910.632, 69
1635887913.639, 68
1635887915.652, 69
1635887916.638, 68
1635887922.647, 69
1635887929.637, 68
1635887930.634, 69
1635887934.67, 70
1635887935.637, 69
1635887943.628, 70
1635887944.644, 69
1635887954.632, 68
1635887955.632, 69
1635887958.633, 70
1635887959.651, 69
1635887977.628, 70
1635887979.619, 69
1635887981.631, 70
1635887984.631, 69
1635887985.658, 70
1635887992.646, 69
1635887993.65, 70
1635888022.635, 71
1635888023.633, 70
1635888031.643, 71
1635888032.643, 70
1635888041.659, 71
1635888042.628, 70
1635888048.642, 71
1635888049.628, 70
1635888051.641, 72
1635888052.639, 70
1635888063.636, 72
1635888064.639, 70
1635888076.633, 71
1635888078.649, 72
1635888079.66, 71
1635888080.646, 72
1635888081.635, 71
1635888083.625, 72
1635888086.633, 71
1635888087.627, 72
1635888089.639, 71
1635888091.637, 72
1635888092.641, 71
1635888093.628, 72
1635888094.628, 71
1635888095.663, 72
1635888102.628, 71
1635888105.628, 72
1635888118.646, 73
1635888119.639, 72
1635888138.659, 73
1635888139.634, 72
1635888153.65, 73
1635888154.643, 72
1635888182.647, 73
1635888186.642, 72
1635888188.632, 73
1635888191.656, 72
1635888192.639, 73
1635888193.632, 72
1635888194.623, 73
1635888198.631, 74
1635888199.636, 73
1635888201.624, 72
1635888202.662, 73
1635888223.627, 75
1635888224.632, 73
1635888233.638, 74
1635888234.626, 73
1635888235.629, 75
1635888236.71, 76
1635888237.655, 77
1635888238.765, 76
1635888239.651, 75
1635888245.649, 74
1635888247.669, 75
1635888248.642, 74
1635888249.634, 75
1635888251.638, 74
1635888252.623, 75
1635888253.639, 74
1635888254.632, 75
1635888257.654, 74
1635888258.64, 75
1635888260.685, 74
1635888261.637, 75
1635888263.627, 74
1635888264.627, 75
1635888271.638, 74
1635888272.631, 75
1635888274.652, 74
1635888275.632, 75
1635888281.623, 74
1635888282.631, 75
1635888328.633, 76
1635888329.638, 75
1635888347.654, 76
1635888348.642, 75
1635888362.623, 76
1635888369.634, 75
1635888371.625, 76
1635888372.646, 75
1635888373.64, 76
1635888376.636, 75
1635888377.639, 76
1635888378.654, 77
1635888379.634, 76
1635888385.625, 75
1635888386.656, 76
1635888390.627, 75
1635888391.635, 76
1635888398.652, 77
1635888399.654, 76
1635888423.659, 77
1635888424.628, 76
1635888430.653, 77
1635888431.637, 76
1635888432.633, 77
1635888435.655, 76
1635888436.65, 77
