1635801296.033, 84
1635801298.058, 83
1635801303.039, 84
1635801305.051, 83
1635801307.036, 84
1635801308.029, 83
1635801312.024, 85
1635801313.054, 83
1635801314.049, 84
1635801315.024, 83
1635801316.054, 85
1635801317.032, 83
1635801319.057, 85
1635801320.047, 83
1635801322.053, 85
1635801325.08, 84
1635801326.039, 85
1635801327.056, 83
1635801328.085, 84
1635801329.042, 85
1635801330.05, 84
1635801334.031, 85
1635801336.054, 84
1635801338.046, 85
1635801339.03, 83
1635801340.036, 85
1635801341.057, 84
1635801342.051, 85
1635801343.154, 83
1635801344.035, 85
1635801346.043, 84
1635801347.026, 85
1635801348.071, 84
1635801351.041, 83
1635801352.045, 84
1635801353.037, 85
1635801355.055, 83
1635801356.029, 85
1635801357.041, 84
1635801358.028, 85
1635801359.032, 84
1635801360.029, 85
1635801362.03, 84
1635801364.027, 85
1635801365.034, 84
1635801368.026, 85
1635801371.029, 84
1635801373.05, 85
1635801374.042, 84
1635801378.035, 85
1635801379.054, 84
1635801381.14, 85
1635801383.03, 84
1635801384.033, 85
1635801386.031, 84
1635801394.028, 85
1635801395.041, 84
1635801396.042, 85
1635801397.05, 84
1635801401.025, 85
1635801403.066, 86
1635801404.067, 85
1635801408.051, 84
1635801409.026, 85
1635801413.059, 84
1635801415.061, 85
1635801416.061, 84
1635801417.03, 85
1635801418.04, 84
1635801421.049, 85
1635801422.046, 84
1635801426.052, 85
1635801429.03, 84
1635801431.038, 85
1635801432.051, 84
1635801434.04, 85
1635801436.059, 86
1635801437.054, 85
1635801443.047, 86
1635801444.04, 84
1635801446.024, 85
1635801449.021, 86
1635801450.053, 85
1635801453.037, 84
1635801454.035, 85
1635801455.043, 86
1635801456.032, 85
1635801457.059, 86
1635801459.054, 85
1635801464.043, 86
1635801465.044, 84
1635801467.063, 85
1635801472.045, 86
1635801473.024, 85
1635801475.035, 86
1635801476.032, 85
1635801482.069, 86
1635801484.044, 85
1635801485.036, 86
1635801486.048, 85
1635801490.053, 86
1635801491.037, 85
1635801496.026, 86
1635801497.051, 85
1635801502.036, 86
1635801503.047, 85
1635801511.054, 86
1635801512.043, 85
1635801514.047, 86
1635801515.053, 85
1635801516.067, 86
1635801517.047, 85
1635801521.021, 86
1635801522.037, 85
1635801523.036, 86
1635801524.05, 85
1635801526.035, 86
1635801527.03, 85
1635801528.03, 86
1635801529.049, 85
1635801534.058, 86
1635801535.044, 85
1635801536.033, 86
1635801540.034, 85
1635801541.062, 86
1635801545.033, 85
1635801546.071, 86
1635801547.042, 87
1635801548.035, 86
1635801552.055, 87
1635801553.05, 86
1635801556.03, 85
1635801557.043, 86
1635801558.037, 87
1635801559.025, 86
1635801560.062, 87
1635801562.023, 86
1635801563.025, 87
1635801569.049, 86
1635801570.042, 87
1635801574.039, 86
1635801575.032, 87
1635801609.027, 88
1635801610.071, 87
1635801616.033, 88
1635801617.044, 87
1635801620.036, 88
1635801621.057, 87
1635801623.025, 88
1635801626.045, 87
1635801627.029, 88
1635801634.042, 87
1635801635.032, 88
1635801637.037, 87
1635801638.051, 88
1635801642.041, 87
1635801643.025, 89
1635801644.03, 87
1635801645.053, 88
1635801653.046, 89
1635801654.037, 88
1635801658.051, 87
1635801659.021, 89
1635801662.031, 88
1635801663.052, 89
1635801667.026, 88
1635801668.033, 89
1635801704.052, 90
1635801705.041, 89
1635801724.037, 90
1635801725.04, 89
1635801729.032, 90
1635801731.087, 89
1635801733.039, 90
1635801734.047, 89
1635801736.049, 90
1635801737.046, 89
1635801738.047, 90
1635801744.06, 89
1635801745.047, 90
1635801747.038, 89
1635801748.034, 90
1635801755.032, 89
1635801756.042, 90
1635801758.039, 91
1635801759.049, 90
1635801762.054, 91
1635801763.052, 90
1635801765.045, 91
1635801767.067, 90
1635801768.027, 91
1635801769.037, 90
1635801772.047, 91
1635801773.038, 90
1635801774.03, 91
1635801777.035, 90
1635801779.041, 91
1635801782.031, 90
1635801787.023, 91
1635801795.044, 90
1635801796.034, 91
1635801798.08, 92
1635801799.04, 91
1635801819.024, 92
1635801820.049, 91
1635801825.037, 92
1635801826.077, 91
1635801829.033, 92
1635801830.054, 91
1635801831.073, 92
1635801832.047, 91
1635801839.053, 92
1635801840.049, 91
1635801842.029, 92
1635801844.037, 91
1635801845.044, 92
1635801846.045, 91
1635801847.034, 92
1635801850.029, 91
1635801851.039, 92
1635801854.06, 91
1635801855.057, 93
1635801857.057, 92
1635801859.032, 93
1635801860.05, 91
1635801861.052, 92
1635801863.031, 93
1635801865.027, 92
1635801867.049, 93
1635801868.038, 92
1635801871.031, 93
1635801874.058, 92
1635801876.046, 93
1635801879.057, 92
1635801880.023, 93
1635801882.035, 92
1635801883.041, 93
1635801884.047, 92
1635801885.037, 93
1635801893.052, 92
1635801894.045, 93
1635801897.06, 92
1635801898.035, 93
1635801900.054, 92
1635801901.057, 93
1635801937.038, 95
1635801938.057, 93
1635801950.029, 94
1635801952.042, 95
1635801954.049, 93
1635801955.018, 94
1635801960.046, 95
1635801961.025, 94
1635801963.053, 95
1635801966.036, 93
1635801967.027, 94
1635801968.036, 95
1635801970.034, 94
1635801971.056, 95
1635801974.049, 94
1635801975.037, 93
1635801976.022, 95
1635801977.037, 94
1635801978.074, 93
1635801979.037, 95
1635801981.04, 94
1635801983.049, 93
1635801985.046, 95
1635801987.039, 93
1635801990.062, 94
1635801993.057, 93
1635801994.03, 95
1635801995.083, 94
1635801996.053, 95
1635801997.058, 94
1635801998.032, 95
1635802000.031, 93
1635802001.025, 94
1635802002.053, 95
1635802005.042, 94
1635802006.031, 95
1635802007.025, 94
1635802008.066, 95
1635802038.06, 94
1635802039.061, 95
1635802042.03, 94
1635802043.023, 95
1635802044.038, 94
1635802045.035, 95
1635802046.042, 94
1635802047.032, 95
1635802050.052, 94
1635802051.024, 95
1635802052.046, 94
1635802053.043, 95
1635802054.035, 94
1635802056.026, 95
1635802057.042, 94
1635802058.047, 95
1635802059.039, 94
1635802060.026, 95
1635802062.042, 94
1635802063.038, 95
1635802065.028, 94
1635802066.025, 95
1635802067.019, 94
1635802071.022, 95
1635802072.079, 94
1635802074.036, 95
1635802075.039, 94
1635802079.053, 95
1635802083.032, 94
1635802085.079, 95
1635802086.052, 94
1635802087.038, 96
