1635798001.353, 83
1635798005.36, 85
1635798006.405, 84
1635798014.411, 85
1635798015.35, 84
1635798020.367, 83
1635798022.351, 85
1635798024.438, 84
1635798025.377, 85
1635798026.326, 84
1635798027.362, 85
1635798028.407, 84
1635798029.349, 85
1635798031.436, 84
1635798032.377, 85
1635798034.361, 84
1635798035.406, 85
1635798037.392, 84
1635798046.374, 85
1635798047.417, 84
1635798048.463, 85
1635798051.386, 84
1635798052.433, 85
1635798053.329, 84
1635798054.415, 85
1635798055.355, 84
1635798058.384, 85
1635798059.335, 84
1635798061.412, 85
1635798062.353, 84
1635798064.442, 85
1635798065.384, 84
1635798066.426, 85
1635798067.369, 84
1635798078.34, 85
1635798079.407, 84
1635798081.391, 85
1635798083.347, 84
1635798085.352, 85
1635798089.332, 84
1635798090.451, 85
1635798091.356, 84
1635798092.435, 85
1635798093.344, 84
1635798097.336, 86
1635798098.39, 85
1635798099.329, 84
1635798100.477, 85
1635798102.357, 84
1635798103.357, 85
1635798104.446, 84
1635798105.352, 85
1635798106.457, 84
1635798108.419, 85
1635798110.456, 86
1635798112.409, 85
1635798115.335, 86
1635798116.334, 85
1635798117.334, 84
1635798118.338, 85
1635798120.456, 84
1635798121.427, 85
1635798124.395, 86
1635798125.388, 85
1635798127.372, 86
1635798128.394, 85
1635798129.373, 84
1635798130.453, 86
1635798131.372, 85
1635798132.439, 86
1635798134.424, 85
1635798136.414, 86
1635798140.376, 85
1635798142.384, 84
1635798143.405, 85
1635798144.424, 86
1635798145.389, 85
1635798148.419, 86
1635798149.359, 85
1635798150.329, 86
1635798152.387, 85
1635798153.432, 86
1635798155.416, 85
1635798156.334, 86
1635798157.401, 85
1635798163.355, 86
1635798164.4, 85
1635798165.341, 86
1635798166.415, 85
1635798169.415, 86
1635798170.353, 85
1635798177.351, 86
1635798178.397, 85
1635798179.336, 86
1635798181.54, 85
1635798182.349, 86
1635798183.411, 85
1635798185.422, 86
1635798186.329, 85
1635798187.378, 86
1635798188.424, 85
1635798191.558, 86
1635798192.394, 85
1635798194.376, 86
1635798195.421, 85
1635798201.395, 86
1635798202.421, 85
1635798206.388, 86
1635798210.357, 85
1635798211.404, 86
1635798213.388, 85
1635798215.399, 86
1635798216.441, 85
1635798217.382, 86
1635798218.429, 85
1635798219.444, 86
1635798227.382, 85
1635798228.431, 86
1635798229.366, 87
1635798230.411, 86
1635798231.351, 85
1635798232.421, 86
1635798235.424, 87
1635798237.41, 85
1635798238.35, 87
1635798239.393, 85
1635798240.466, 86
1635798246.496, 87
1635798248.377, 86
1635798249.421, 87
1635798251.346, 85
1635798252.346, 87
1635798253.392, 86
1635798254.437, 87
1635798261.331, 86
1635798262.373, 87
1635798284.411, 88
1635798285.352, 87
1635798291.404, 88
1635798292.35, 87
1635798303.423, 88
1635798304.361, 87
1635798306.337, 88
1635798308.435, 87
1635798309.375, 88
1635798311.362, 87
1635798316.374, 88
1635798319.402, 87
1635798320.447, 88
1635798324.441, 87
1635798327.341, 88
1635798328.385, 89
1635798329.429, 87
1635798330.369, 88
1635798331.414, 87
1635798333.398, 88
1635798336.426, 87
1635798337.367, 89
1635798339.352, 88
1635798340.4, 89
1635798341.335, 88
1635798342.368, 89
1635798343.336, 88
1635798345.436, 87
1635798346.346, 88
1635798350.424, 89
1635798351.369, 88
1635798356.378, 89
1635798358.387, 88
1635798359.432, 89
1635798362.46, 88
1635798367.45, 89
1635798393.352, 90
1635798394.334, 89
1635798396.345, 90
1635798397.428, 89
1635798404.33, 90
1635798405.364, 89
1635798407.453, 90
1635798408.368, 89
1635798410.346, 90
1635798411.422, 89
1635798412.337, 90
1635798413.406, 89
1635798414.336, 90
1635798416.359, 89
1635798417.375, 90
1635798418.345, 89
1635798420.332, 90
1635798426.342, 89
1635798428.44, 90
1635798429.388, 89
1635798430.433, 90
1635798433.356, 91
1635798434.401, 89
1635798435.341, 90
1635798439.416, 89
1635798440.355, 90
1635798441.399, 89
1635798442.456, 90
1635798447.456, 91
1635798448.397, 90
1635798451.429, 91
1635798452.366, 90
1635798453.368, 91
1635798454.353, 90
1635798455.396, 91
1635798459.364, 90
1635798462.393, 91
1635798463.437, 90
1635798464.378, 91
1635798505.466, 92
1635798506.335, 91
1635798507.464, 92
1635798508.35, 91
1635798513.364, 92
1635798514.437, 91
1635798515.374, 92
1635798517.439, 91
1635798518.396, 92
1635798520.362, 91
1635798527.36, 92
1635798535.428, 91
1635798536.46, 92
1635798539.372, 91
1635798540.442, 92
1635798542.402, 91
1635798545.432, 92
1635798547.348, 91
1635798548.357, 92
1635798549.351, 91
1635798553.474, 93
1635798554.372, 92
1635798555.364, 91
1635798556.426, 93
1635798559.353, 92
1635798566.424, 91
1635798567.357, 92
1635798570.42, 93
1635798572.379, 92
1635798575.346, 93
1635798576.341, 92
1635798577.34, 93
1635798578.357, 92
1635798581.353, 93
1635798583.327, 92
1635798584.392, 93
1635798587.379, 92
1635798588.576, 93
1635798591.354, 92
1635798593.343, 93
1635798597.371, 92
1635798599.333, 93
1635798619.383, 92
1635798620.426, 93
1635798644.448, 94
1635798645.36, 93
1635798654.37, 94
1635798655.409, 93
1635798658.344, 94
1635798659.413, 93
1635798660.459, 94
1635798661.37, 93
1635798662.414, 94
1635798663.371, 93
1635798664.399, 94
1635798666.393, 93
1635798668.368, 94
1635798670.353, 93
1635798671.396, 94
1635798672.44, 93
1635798673.381, 94
1635798674.456, 93
1635798675.372, 94
1635798676.41, 93
1635798677.455, 94
1635798678.394, 93
1635798680.379, 94
1635798681.424, 93
1635798682.363, 94
1635798692.417, 93
1635798693.356, 95
1635798694.343, 94
1635798697.404, 93
1635798698.347, 95
1635798699.404, 93
1635798701.407, 94
1635798704.404, 93
1635798705.342, 95
1635798706.386, 94
1635798707.432, 95
1635798708.372, 94
1635798709.443, 93
1635798711.401, 95
1635798712.367, 94
1635798713.527, 95
1635798826.632, 95
1635798827.053, 97
